Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-07-29,7.966974228826876,8.026257947648695,7.826097977968422,7.887521266937256,643806800,0.0,0.0
2010-07-30,7.819681764381483,7.9361104607617925,7.789429120444282,7.861241817474365,448210000,0.0,0.0
2010-08-02,7.958724363522043,8.02442516721568,7.9336656045252365,8.001811981201172,428055600,0.0,0.0
2010-08-03,7.976141410660546,8.044898148174667,7.92755309854874,8.004255294799805,417653600,0.0,0.0
2010-08-04,8.032064296752203,8.076068284026038,7.954750092430838,8.03634262084961,420375200,0.0,0.0
2010-08-05,7.998145475208038,8.0424554748621,7.962086122991449,7.997229099273682,289097200,0.0,0.0
2010-08-06,7.9385551999103185,7.990810656782858,7.872854395542717,7.948029041290283,444897600,0.0,0.0
2010-08-09,7.990505761517798,8.010980194139004,7.932138410016078,7.998756408691406,303128000,0.0,0.0
2010-08-10,7.940695596511241,7.959030459914783,7.8704104574513245,7.927249431610107,451920000,0.0,0.0
2010-08-11,7.804707485153033,7.813569320670684,7.633883773449485,7.645496368408203,620054400,0.0,0.0
2010-08-12,7.5385417223127895,7.7344234019866205,7.521123235527518,7.69439172744751,534920400,0.0,0.0
2010-08-13,7.6901142350790295,7.697142504681106,7.611883629395626,7.612188816070557,354869200,0.0,0.0
2010-08-16,7.56574140947593,7.639998889610145,7.536405131102009,7.567574977874756,318430000,0.0,0.0
2010-08-17,7.642135882996884,7.781177767641841,7.615243555551747,7.699892044067383,422640400,0.0,0.0
2010-08-18,7.71180796668852,7.782398269189351,7.687971591292866,7.733504772186279,339696000,0.0,0.0
2010-08-19,7.726476595858675,7.74603464975992,7.599352509528268,7.636023044586182,426706000,0.0,0.0
2010-08-20,7.621051260854802,7.759481974391697,7.609133476723289,7.628690719604492,384230000,0.0,0.0
2010-08-23,7.694389028166033,7.700806105465085,7.49453428020962,7.511341571807861,414041600,0.0,0.0
2010-08-24,7.4156959405274865,7.42578097294177,7.2928501435529425,7.331965446472168,602565600,0.0,0.0
2010-08-25,7.274208855591416,7.456033191112215,7.248539720037128,7.422418594360352,596867600,0.0,0.0
2010-08-26,7.500647246626549,7.509815084087634,7.342658519744874,7.342658519744873,466505200,0.0,0.0
2010-08-27,7.387580663298412,7.413861800782945,7.198422080372659,7.383608341217041,548391200,0.0,0.0
2010-08-30,7.357327269142465,7.509815297888756,7.354882512416575,7.410499095916748,383289200,0.0,0.0
2010-08-31,7.390639319280034,7.473453452164632,7.344800925193506,7.42883825302124,420786800,0.0,0.0
2010-09-01,7.562376599616597,7.684305996004129,7.526012064135784,7.64977502822876,697037600,0.0,0.0
2010-09-02,7.678196726864546,7.706004619598389,7.5959929793994805,7.706004619598389,415427600,0.0,0.0
2010-09-03,7.795233692973085,7.9079952347884275,7.777204021105181,7.907690048217773,520788800,0.0,0.0
2010-09-07,7.842601338120495,7.930916149273578,7.830683555135586,7.878355503082275,342557600,0.0,0.0
2010-09-08,7.93855458598338,8.079430841210913,7.917774969094175,8.034509658813477,526551200,0.0,0.0
2010-09-09,8.099293928906109,8.144521113051871,8.034509506647195,8.039093017578125,438575200,0.0,0.0
2010-09-10,8.042759265219159,8.082790928818373,7.988059062648533,8.049482345581055,387542400,0.0,0.0
2010-09-13,8.123130107230725,8.19830475144046,8.121296539517951,8.160411834716797,388780000,0.0,0.0
2010-09-14,8.135048892311913,8.225503278613346,8.113963269018914,8.191582679748535,408150400,0.0,0.0
2010-09-15,8.19494163749589,8.262475991905694,8.184856609510213,8.257586479187012,429368800,0.0,0.0
2010-09-16,8.258199414591612,8.45469226048749,8.235586229492624,8.45163631439209,652103200,0.0,0.0
2010-09-17,8.485865792568989,8.494117258625822,8.363325156767887,8.414969444274902,634477200,0.0,0.0
2010-09-20,8.436662390209294,8.671965338037829,8.429634122356905,8.655158042907715,658677600,0.0,0.0
2010-09-21,8.674410229072388,8.781059890945881,8.641712014110048,8.671659469604492,668074400,0.0,0.0
2010-09-22,8.63926704827066,8.800311730315535,8.630099210277713,8.793283462524414,585289600,0.0,0.0
2010-09-23,8.749889752167737,8.946382589685513,8.739805538486374,8.829036712646484,786116800,0.0,0.0
2010-09-24,8.92621249718508,8.969911292323827,8.878845751565517,8.932934761047363,649488000,0.0,0.0
2010-09-27,8.983662715571173,9.006581898226875,8.892903176578118,8.897486686706543,482834800,0.0,0.0
2010-09-28,8.916130835555919,8.916130835555919,8.403660431430815,8.766087532043457,1035042400,0.0,0.0
2010-09-29,8.77739510575079,8.856236903492803,8.739808183017242,8.781673431396484,469644000,0.0,0.0
2010-09-30,8.831483601585987,8.862042252607765,8.5946530361583,8.671050071716309,673391600,0.0,0.0
2010-10-01,8.744388980165335,8.757529139707712,8.597706839030169,8.633460998535156,448142800,0.0,0.0
2010-10-04,8.605348871809504,8.645075361158854,8.48830815835402,8.514894485473633,435302000,0.0,0.0
2010-10-05,8.617573984232475,8.845236755937128,8.612073279046518,8.829651832580566,501967200,0.0,0.0
2010-10-06,8.849511825302752,8.922852902109158,8.717192210830436,8.837288856506348,670868800,0.0,0.0
2010-10-07,8.872432076741575,8.876710401935316,8.767615965519719,8.83820629119873,408399600,0.0,0.0
2010-10-08,8.914296211371463,8.999555885968952,8.862040755589964,8.986414909362793,658403200,0.0,0.0
2010-10-11,9.006888173330024,9.083285186080046,9.002609849223251,9.025835037231445,427753200,0.0,0.0
2010-10-12,9.027362526623197,9.152347852387349,8.938131358306025,9.123011589050293,558544000,0.0,0.0
2010-10-13,9.173741946554514,9.227524974507894,9.161518160198245,9.171908378601074,630092400,0.0,0.0
2010-10-14,9.219273210617963,9.243108775120007,9.179852728401968,9.238219261169434,435296400,0.0,0.0
2010-10-15,9.394986632297693,9.626011295062597,9.317673224725095,9.61806583404541,922194000,0.0,0.0
2010-10-18,9.732050009030152,9.748246116731732,9.604313899226156,9.717686653137207,1093010800,0.0,0.0
2010-10-19,9.271531282953177,9.5884260592283,9.168242719625047,9.457633972167969,1232784000,0.0,0.0
2010-10-20,9.44265850367438,9.603092023921292,9.377568066817613,9.489413261413574,721624400,0.0,0.0
2010-10-21,9.545334008475974,9.618063889530474,9.375427494955966,9.458547592163086,551460000,0.0,0.0
2010-10-22,9.44479791482247,9.474439371551608,9.360149421669075,9.395903587341309,372778000,0.0,0.0
2010-10-25,9.445410164863139,9.522112389806512,9.425546918593879,9.437769889831543,392462000,0.0,0.0
2010-10-26,9.377566370760746,9.465270796000018,9.340285461978587,9.413625717163086,392929600,0.0,0.0
2010-10-27,9.4014025642746,9.470159307159042,9.338756897196728,9.406903266906738,399002800,0.0,0.0
2010-10-28,9.410570841973836,9.412098406995169,9.19513113351384,9.32775592803955,551051200,0.0,0.0
2010-10-29,9.296893700224107,9.34731559472781,9.194216343270725,9.197577476501465,430511200,0.0,0.0
2010-11-01,9.235469465045902,9.338758000880048,9.234858275792321,9.295364379882812,423889200,0.0,0.0
2010-11-02,9.381540358280159,9.479023003436296,9.381540358280159,9.453659057617188,433930000,0.0,0.0
2010-11-03,9.515085662390877,9.561229242708503,9.428298390900085,9.558784484863281,508348400,0.0,0.0
2010-11-04,9.639759899970379,9.784303274344454,9.626924928137992,9.725935935974121,642488000,0.0,0.0
2010-11-05,9.717382352974745,9.765665493851694,9.679489430667786,9.691102027893066,361253200,0.0,0.0
2010-11-08,9.693238730039546,9.771774501994747,9.679792567678486,9.736632347106934,281758400,0.0,0.0
2010-11-09,9.810888667093788,9.818528939197025,9.610728715716341,9.659011840820312,383544000,0.0,0.0
2010-11-10,9.676127656382652,9.7412172754474,9.58170095153429,9.71860408782959,384227200,0.0,0.0
2010-11-11,9.626009769889725,9.729909487938732,9.603090582436613,9.676431655883789,361284000,0.0,0.0
2010-11-12,9.65657093348905,9.671850667779292,9.27855887522378,9.413017272949219,795846800,0.0,0.0
2010-11-15,9.426157488470006,9.48971954595148,9.35923348171357,9.382763862609863,403606000,0.0,0.0
2010-11-16,9.342426694249301,9.399876861651691,9.146850180526107,9.216218948364258,657650000,0.0,0.0
2010-11-17,9.204300638061024,9.289559508263796,9.099178522943044,9.18290901184082,479449600,0.0,0.0
2010-11-18,9.326533591485532,9.463131524492402,9.310948674565987,9.425238609313965,494491200,0.0,0.0
2010-11-19,9.411182023252774,9.424322183251592,9.32775592017887,9.373289108276367,384843200,0.0,0.0
2010-11-22,9.371761094205802,9.57589340209961,9.347008338259004,9.57589340209961,393075200,0.0,0.0
2010-11-23,9.486965960875377,9.52669243897293,9.368092529156186,9.434405326843262,519447600,0.0,0.0
2010-11-24,9.53433380103801,9.638233518705102,9.526693527910416,9.619897842407227,413725200,0.0,0.0
2010-11-26,9.587507735775338,9.708520777895805,9.563060978016438,9.626011848449707,237585600,0.0,0.0
2010-11-29,9.641292670049381,9.701798789934012,9.515390098967917,9.683157920837402,445785200,0.0,0.0
2010-11-30,9.581395950162056,9.60645471355425,9.499804211817526,9.508360862731934,501858000,0.0,0.0
2010-12-01,9.63426094024678,9.71004677466456,9.626010293437142,9.668792724609375,461750800,0.0,0.0
2010-12-02,9.703323146361216,9.748245145365383,9.62264861853162,9.722270011901855,462837200,0.0,0.0
2010-12-03,9.687432807815373,9.737548689886436,9.666958377747557,9.700572967529297,342092800,0.0,0.0
2010-12-06,9.737245521627557,9.8500070956676,9.73052243907626,9.7833890914917,448481600,0.0,0.0
2010-12-07,9.894927800587427,9.90073450687263,9.721354121465454,9.724104881286621,391454000,0.0,0.0
2010-12-08,9.76749716388117,9.809973589888193,9.690488955575667,9.809667587280273,321935600,0.0,0.0
2010-12-09,9.843894916192962,9.855202326340347,9.748857835278967,9.77147102355957,294151200,0.0,0.0
2010-12-10,9.768110573346211,9.810892195678306,9.73602354059,9.795918464660645,262511200,0.0,0.0
2010-12-13,9.912344940695851,9.933430560429391,9.809362414874176,9.82983684539795,439815600,0.0,0.0
2010-12-14,9.831672089073168,9.856424848285027,9.748246787735278,9.787667274475098,351008000,0.0,0.0
2010-12-15,9.778803868738649,9.870479803105072,9.754051113497557,9.789804458618164,417312000,0.0,0.0
2010-12-16,9.812112782558199,9.858562348501987,9.781860139377057,9.817002296447754,322030800,0.0,0.0
2010-12-17,9.828612262919698,9.833501775501379,9.785829843836773,9.797442436218262,386929200,0.0,0.0
2010-12-20,9.827699312684182,9.878121208933363,9.724716765511692,9.84634017944336,385610400,0.0,0.0
2010-12-21,9.870478781727005,9.912955203827304,9.841447704978584,9.907149314880371,256354000,0.0,0.0
2010-12-22,9.912039492463148,9.953599541623472,9.887286738124352,9.93648624420166,265921600,0.0,0.0
2010-12-23,9.931599410253794,9.93618373844641,9.875676807958257,9.88881778717041,223157200,0.0,0.0
2010-12-27,9.865898041402,9.945045018879913,9.825254359340203,9.921820640563965,249816000,0.0,0.0
2010-12-28,9.959404436096504,9.982323620564953,9.933429305965138,9.945959091186523,175924000,0.0,0.0
2010-12-29,9.968880237325836,9.975909322312518,9.934654452371523,9.940461158752441,163139200,0.0,0.0
2010-12-30,9.946267345411384,9.947183721389464,9.872009882916897,9.890650749206543,157494400,0.0,0.0
2010-12-31,9.868951510381333,9.88514761540539,9.818834814378588,9.857033729553223,193508000,0.0,0.0
2011-01-03,9.951156033605768,10.092337491024646,9.926709278799468,10.07125186920166,445138400,0.0,0.0
2011-01-04,10.158954832236146,10.160788399928522,10.02785759825568,10.123812675476074,309080800,0.0,0.0
2011-01-05,10.070642965623868,10.217019157059465,10.069115400104847,10.206629753112793,255519600,0.0,0.0
2011-01-06,10.228629161976883,10.244825269206032,10.173012571871226,10.198375701904297,300428800,0.0,0.0
2011-01-07,10.20632240992188,10.27844111870368,10.142455165082165,10.27141284942627,311931200,0.0,0.0
2011-01-10,10.354224767668889,10.488683127457831,10.30349688014498,10.464847564697266,448560000,0.0,0.0
2011-01-11,10.539106114083491,10.54155087113572,10.373783906465086,10.440095901489258,444108000,0.0,0.0
2011-01-12,10.489295997392242,10.525355349914056,10.451097890334113,10.525050163269043,302590400,0.0,0.0
2011-01-13,10.547660032372255,10.592887210119573,10.507628370019022,10.56355094909668,296780400,0.0,0.0
2011-01-14,10.569972395371279,10.64911937713623,10.52566239097077,10.64911937713623,308840000,0.0,0.0
2011-01-18,10.069722520831876,10.53543723825632,9.962155676322784,10.409841537475586,1880998000,0.0,0.0
2011-01-19,10.645146791707539,10.652786250482956,10.294637455955503,10.354533195495605,1135612800,0.0,0.0
2011-01-20,10.280884456831272,10.33802942717315,10.088058738258267,10.166289329528809,764789200,0.0,0.0
2011-01-21,10.19959740977624,10.23351800314288,9.981408572471214,9.984158515930176,754401200,0.0,0.0
2011-01-24,9.98874378092151,10.312055587768555,9.984160269016117,10.312055587768555,574683200,0.0,0.0
2011-01-25,10.27782839267305,10.433983570796572,10.224045371796079,10.432761192321777,546868000,0.0,0.0
2011-01-26,10.480433787131627,10.561109139459894,10.435817786040246,10.507631301879883,506875600,0.0,0.0
2011-01-27,10.505490880256584,10.533299582027098,10.476460616041443,10.488072395324707,285026000,0.0,0.0
2011-01-28,10.517410315515761,10.524439400720963,10.192265756345313,10.270801544189453,592057200,0.0,0.0
